original_row_id,event,status,rewritten,score_avg_all,score_avg_approvers,approvals_count,majority_vote,judge1_provider,judge1_vote,judge1_score,judge1_reason,judge2_provider,judge2_vote,judge2_score,judge2_reason,judge3_provider,judge3_vote,judge3_score,judge3_reason
961,PersonX buys gifts for PersonY's family,APPROVED,False,95.67,95.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,92,All criteria met.,gemini,approve,100,All criteria met.
182,PersonX beats the stuffing out of ___,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
416,PersonX burns the food,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
572,PersonX buys ___ in the market,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
26,PersonX accidentally kicked,REJECTED,False,16.67,0.0,0,False,openai,reject,15,"PROPORTIONALITY: xIntent lists intentional aggressive aims (e.g., to intimidate, to commit another crime) that contradict the event being 'accidentally' kicked.",anthropic,reject,15,"PROPORTIONALITY: xIntent lists aggressive actions ('to intimidate', 'to gain control', 'to defend themselves aggressively') contradicting 'accidentally kicked'.",gemini,reject,20,"PROPORTIONALITY: xIntent describes intentional aggressive acts (intimidate, defend aggressively) which directly contradicts the 'accidentally' nature of the event."
728,PersonX buys a new guitar,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
962,PersonX buys everything PersonY needed,APPROVED,False,95.67,95.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,92,All criteria met.,gemini,approve,100,All criteria met.
183,PersonX beats the stuffing out of ___,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
417,PersonX buys PersonX's own shoes,APPROVED,False,95.67,95.67,3,True,openai,approve,92,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
573,PersonX buys ___ in the market,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
729,PersonX buys a new guitar,APPROVED,False,93.33,93.33,3,True,openai,approve,95,All criteria met.,anthropic,approve,85,All criteria met.,gemini,approve,100,All criteria met.
963,PersonX buys everything PersonY needed,APPROVED,False,95.67,95.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,92,All criteria met.,gemini,approve,100,All criteria met.
27,PersonX accidentally kicked,REJECTED,False,23.33,0.0,0,False,openai,reject,25,"PROPORTIONALITY: xIntent lists intentional aggressive acts (e.g., 'to gain entry', 'to express frustration destructively') contradicting the event labeled 'accidentally'.",anthropic,reject,15,"PROPORTIONALITY: xIntent includes aggressive actions ('to lash out', 'to hit' implied by 'destructive') contradicting accidental event.",gemini,reject,30,"PROPORTIONALITY: xIntent describes intentional aggressive acts ('to express frustration destructively', 'to test durability maliciously') which directly contradict the 'accidentally' modifier in the event text."
28,PersonX also watched ___,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
574,PersonX buys ___ the next day,APPROVED,False,96.0,96.0,3,True,openai,approve,93,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
418,PersonX buys PersonX's own shoes,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
730,PersonX buys a metal detector,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
964,PersonX buys new glasses,APPROVED,False,95.67,95.67,3,True,openai,approve,92,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
29,PersonX also watched ___,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
185,PersonX borrows ___ on the credit,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
419,PersonX buys PersonX's dream car,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
184,PersonX borrows ___ on the credit,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
731,PersonX buys a metal detector,APPROVED,False,96.0,96.0,3,True,openai,approve,93,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
30,PersonX always get,APPROVED,False,70.0,97.5,2,True,openai,approve,95,All criteria met.,anthropic,reject,15,DERIVABILITY: Event text 'PersonX always get' is incomplete/corrupted. Cannot assess coherence without full event description.,gemini,approve,100,All criteria met.
965,PersonX buys new glasses,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
575,PersonX buys ___ the next day,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
186,PersonX breaketh the ___ in pieces,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
420,PersonX buys PersonX's dream car,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
576,PersonX buys ___ for the kids,APPROVED,False,95.67,95.67,3,True,openai,approve,92,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
732,PersonX buys a new couch,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
31,PersonX always get,APPROVED,False,68.33,95.0,2,True,openai,approve,90,All criteria met.,anthropic,reject,15,DERIVABILITY: Event text 'PersonX always get' is incomplete/corrupted. Cannot assess coherence from malformed input.,gemini,approve,100,All criteria met.
966,PersonX buys ice cream,APPROVED,False,95.67,95.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,92,All criteria met.,gemini,approve,100,All criteria met.
187,PersonX breaketh the ___ in pieces,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
421,PersonX burns PersonX's mouth,REJECTED,False,11.67,0.0,0,False,openai,reject,20,"CONSISTENCY: Event text indicates PersonX burns their own mouth, but context and attributes describe harming PersonY — direct contradiction between event and annotation.",anthropic,reject,15,DERIVABILITY: Event states PersonX burns PersonX's mouth (self-injury). Context describes burning PersonY (another person). Fundamental contradiction.,gemini,reject,0,"CONSISTENCY: xIntent/xAttr/xEffect/oEffect directly contradict the event text, which specifies PersonX burns their own mouth, while the annotation describes an assault on PersonY."
733,PersonX buys a new couch,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
967,PersonX buys ice cream,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
577,PersonX buys ___ for the kids,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
188,PersonX borrows this thesis for use,APPROVED,False,95.67,95.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,92,All criteria met.,gemini,approve,100,All criteria met.
422,PersonX burns PersonX's mouth,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
578,PersonX buys ___ in the company,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
32,PersonX accidentally cut ___,REJECTED,False,21.67,0.0,0,False,openai,reject,30,"PROPORTIONALITY: xIntent lists intentional aggressive acts (threaten, commit robbery, act out aggression) that contradict the event labeled 'accidentally'.",anthropic,reject,15,PROPORTIONALITY: xIntent includes 'to commit a robbery' and 'to act out aggression'—aggressive actions contradicting accidental cutting.,gemini,reject,20,"PROPORTIONALITY: xIntent describes intentional aggressive acts ('to threaten', 'to act out aggression') which contradicts the 'accidentally' nature of the event."
734,PersonX buys a new game,APPROVED,False,98.33,98.33,3,True,openai,approve,100,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
968,PersonX buys my son,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
189,PersonX borrows this thesis for use,APPROVED,False,95.67,95.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,92,All criteria met.,gemini,approve,100,All criteria met.
423,PersonX buys PersonX's own house,APPROVED,False,95.67,95.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,92,All criteria met.,gemini,approve,100,All criteria met.
33,PersonX accidentally cut ___,REJECTED,False,49.67,95.0,1,False,openai,reject,24,CONSISTENCY: xIntent lists deliberate aims (dividing/concealing drugs) that contradict the event label 'accidentally' cutting the drugs.,anthropic,approve,95,All criteria met.,gemini,reject,30,"CONSISTENCY: xIntent contradicts the event. The event specifies the cut was accidental, but xIntent describes the cutting as a deliberate act to divide or conceal."
579,PersonX buys ___ in the company,APPROVED,False,97.0,97.0,3,True,openai,approve,96,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
735,PersonX buys a new game,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
34,PersonX always buy,APPROVED,False,92.33,92.33,3,True,openai,approve,92,All criteria met.,anthropic,approve,85,All criteria met.,gemini,approve,100,All criteria met.
969,PersonX buys my son,APPROVED,False,95.67,95.67,3,True,openai,approve,92,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
190,PersonX breaks PersonX's fall,APPROVED,False,70.0,97.5,2,True,openai,approve,95,All criteria met.,anthropic,reject,15,"DERIVABILITY: Context contradicts event. 'Breaks fall' means catching oneself; context describes intentional property destruction, which is incompatible.",gemini,approve,100,All criteria met.
424,PersonX buys PersonX's own house,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
35,PersonX always buy,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
736,PersonX buys a new dog,APPROVED,False,93.33,93.33,3,True,openai,approve,95,All criteria met.,anthropic,approve,85,All criteria met.,gemini,approve,100,All criteria met.
580,PersonX buys ___ from a friend,APPROVED,False,93.33,93.33,3,True,openai,approve,85,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
970,PersonX buys lunch,APPROVED,False,94.67,94.67,3,True,openai,approve,92,All criteria met.,anthropic,approve,92,All criteria met.,gemini,approve,100,All criteria met.
425,PersonX buys PersonY a drink,APPROVED,False,95.67,95.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,92,All criteria met.,gemini,approve,100,All criteria met.
191,PersonX breaks PersonX's fall,APPROVED,False,93.33,93.33,3,True,openai,approve,95,All criteria met.,anthropic,approve,85,All criteria met.,gemini,approve,100,All criteria met.
581,PersonX buys ___ from a friend,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
971,PersonX buys lunch,APPROVED,False,95.67,95.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,92,All criteria met.,gemini,approve,100,All criteria met.
426,PersonX buys PersonY a drink,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
36,PersonX affords to buy one,APPROVED,False,95.67,95.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,92,All criteria met.,gemini,approve,100,All criteria met.
192,PersonX beats PersonX's swords into ploughshares,APPROVED,False,91.67,91.67,3,True,openai,approve,90,All criteria met.,anthropic,approve,85,All criteria met.,gemini,approve,100,All criteria met.
582,PersonX buys ___ for PersonX's children,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
738,PersonX buys a new racquet,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
972,PersonX buys new headphones,APPROVED,False,94.67,94.67,3,True,openai,approve,92,All criteria met.,anthropic,approve,92,All criteria met.,gemini,approve,100,All criteria met.
193,PersonX beats PersonX's swords into ploughshares,APPROVED,False,93.33,93.33,3,True,openai,approve,95,All criteria met.,anthropic,approve,85,All criteria met.,gemini,approve,100,All criteria met.
427,PersonX breaks the silence,APPROVED,False,93.33,93.33,3,True,openai,approve,95,All criteria met.,anthropic,approve,85,All criteria met.,gemini,approve,100,All criteria met.
737,PersonX buys a new dog,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
583,PersonX buys ___ for PersonX's children,APPROVED,False,95.67,95.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,92,All criteria met.,gemini,approve,100,All criteria met.
